93.27,Stretching of muscle or tendon 
93.28,Stretching of fascia 
93.29,Other forcible correction of deformity 
93.31,Assisted exercise in pool 
93.32,Whirlpool treatment 
93.33,Other hydrotherapy 
93.34,Diathermy 
93.35,Other heat therapy Acupuncture with with smouldering moxa hot packs Hyperthermia NEC infrared irradiation moxibution paraffin bath 
93.36,Cardiac retraining 
93.37,Prenatal training 
93.38,Combined physical therapy without mention of the components 
93.39,Other physical therapy 
93.41,Spinal traction using skull device traction using: calliper tongs Crutchfield tongs halo device Vinke tongs 
93.42,Other spinal traction Cotrel's traction 
93.43,Intermittent skeletal traction 
93.44,Other skeletal traction Bryant's traction Dunlop's traction Lyman Smith traction Russell's traction 
93.45,Thomas' splint traction 
93.46,Other skin traction of limbs adhesive tape traction Boot traction Buck's traction Gallows traction 
93.51,Application of plaster jacket 
93.52,Application of neck support application of: cervical collar Minerva jacket molded neck support 
93.53,Application of other cast 
93.54,Application of splint plaster splint Tray splint 
93.55,Dental wiring 
93.56,Application of pressure dressing application of: Gibney bandage Robert Jones' bandage Shanz dressing 
93.57,Application of other wound dressing 
93.58,Application of pressure trousers application of: anti shock trousers vasopneumatic device 
93.59,Other immobilization pressure and attention to wound elastic stockings Electronic gaiter 
93.61,Osteopathic manipulative treatment for general mobilization general articulatory treatment 
93.62,Osteopathic manipulative treatment using high- velocity low amplitude forces Thrusting forces 
93.63,Osteopathic manipulative treatment using low- velocity high amplitude forces Springing forces 
93.64,Osteopathic manipulative treatment using isotonic isometric forces 
93.65,Osteopathic manipulative treatment using indirect forces 
93.66,Osteopathic manipulative treatment to move tissue fluids Lymphatic pump 
93.67,Other specified Osteopathic manipulative treatment 
93.71,Dyslexia training 
93.72,Dysphasia training 
93.73,Esophageal speech training 
93.74,Speech defect training 
93.75,Other speech training and therapy 
93.76,Training in use of lead dog for the blind 
93.77,Training in braille or Moon 
93.78,Other rehabilitation for the blind 
93.81,Recreation therapy diversional therapy play therapy 
93.82,Educational therapy Edication of bed-bound children special schooling for the handicapped 
93.83,Occupational therapy special daily liing therapy 
93.84,Music therapy 
93.85,Vocational rehabilitation 
93.89,Rehabilitation not elsewhere classified 
93.9,Continuous positive airway pressure [CPAP] 
93.91,Intermittent positive pressure breathing [IPPB] 
93.93,Nonmechanical methods of resuscitation artificial respiration manual resuscitation mouth-to-mouth resuscitation 
93.94,Respiratory medication administered by nebulizer mist therapy 
93.95,Hyperbaric oxygenation 
93.96,Other oxygen enrichment catalytic oxygen therapy cytoreductive effect oxygenators oxygen therapy 
93.97,Decompression chamber 
93.98,Other control of atmospheric pressure and composition 
93.99,Other respiratory procedures continous negative pressure ventilation postural drainage 
94.01,Administration of intelligence test 
94.02,Administration of psychologic test 
94.03,Character analysis 
94.08,Other psychologic evaluation and testing 
94.09,Psychologic mental status determination not otherwise specified 
94.1,Probing of lacrimal punctum 
94.11,Psychiatric mental status determination 
94.12,Routine psychiatric visit not otherwise specified 
94.13,Psychiatric commitment evaluation 
94.19,Other psychiatric interview and evaluation 
94.2,Probing of lacrimal canaliculi 
94.21,Narcoanalysis 
94.22,Lithium therapy 
94.23,Neuroleptic therapy 
94.24,Chemical shock therapy 
94.25,Other psychiatric drug therapy 
94.26,Subconvulsive electroshock therapy 
94.27,Other electroshock therapy electroconvulsive therapy (ECT) EST 
94.29,Other psychiatric somatotherapy 
94.3,Probing of nasolacrimal duct 
94.31,Psychoanalysis 
94.32,Hypnotherapy 
94.33,Behavior therapy 
94.34,Individual therapy for psychosexual dysfunction 
94.35,Crisis intervention 
94.36,Play psychotherapy 
94.37,Exploratory verbal psychotherapy 
94.38,Supportive verbal psychotherapy 
94.39,Other individual psychotherapy biofeedback 
94.4,Intubation of nasolacrimal duct 
94.41,Group therapy for psychosexual dysfunction 
94.42,Family therapy 
94.43,Psychodrama 
94.44,Other group therapy 
94.45,Drug addiction counselling 
94.46,Alcoholism counselling 
94.49,Other counselling 
94.51,Referral for psychotherapy 
94.52,Referral for psychiatric aftercare: 
94.53,Referral for alcoholism rehabilitation 
94.54,Referral for drug addiction rehabilitation 
94.55,Referral for vocational rehabilitation 
94.59,Referral for other psychologic rehabilitation 
94.61,Alcohol rehabilitation 
94.62,Alcohol detoxification 
94.63,Alcohol rehabilitation and detoxification 
94.64,Drug rehabilitation 
94.65,Drug detoxification 
94.66,Drug rehabilitation and detoxification 
94.67,Combined alcohol and drug rehabilitation 
94.68,Combined alcohol and drug detoxification 
94.69,Combined alcohol and drug rehabilitation and detoxification 
94.9,Other manipulation of lacrimal passage 
95.01,Limited eye examination eye examination with prescription of spectacles 
95.02,Comprehensive eye examination eye examination covering all aspects of the visual system 
95.03,Extended Ophthalmologic work-up examination for: glaucoma neuro-ophtalmology retinal diseases 
95.04,Eye examination under anesthesia 
95.05,Visual field study 
95.06,Color vision study 
95.07,Dark adaptation study 
95.09,Eye examination not otherwise specified 
95.1,Incision of lacrimal punctum 
95.11,Fundus photography 
95.12,Fluorescein angiography or angioscopy of eye 
95.13,Ultrasound study of eye 
95.14,X-ray study of eye 
95.15,Ocular motility study 
95.16,P32 and other tracer studies of eye 
95.2,Incision of lacrimal canaliculi 
95.21,Electroretinogram [ERG] 
95.22,Electro-oculogram [EOG] 
95.23,Visual evoked potential [VEP] 
95.24,Electronystagmogram [ENG) 
95.25,Electromyogram of eye [EfviGj 
95.26,Tonography provocative tests and other glaucoma testing 
95.3,Incision of lacrimal sac 
95.31,Fitting and dispensing of spectacles 
95.32,Prescription fitting and dispensing of contact lens 
95.33,Dispensing of other low vision aids 
95.34,Ocular prosthetics 
95.35,Orthoptic training 
95.36,Ophthalmologic counselling and instruction 
95.41,Audiometry 
95.42,Clinical test of hearing 
95.43,Audiological evaluation 
95.44,Clinical vestibular function tests 
95.45,Rotation tests 
95.46,Other auditory and vestibular function tests 
95.47,Hearing examination not otherwise specified 
95.48,Fitting of hearing aid 
95.49,Other nonoperative procedures related to hearing 
95.9,Other incision of lacrimal paasages 
96,Excision of lacrimal sac and passage 
96.01,Insertion of nasopharyngeal airway 
96.02,Insertion of oropharyngeal airway 
96.03,Insertion of esophageal obturator airway 
96.04,Insertion of endotracheal tube 
96.05,Other intubation of respiratory tract 
96.06,Insertion of Sengstaken tube 
96.07,Insertion of other (naso-)gastric tube 
96.08,Insertion of (naso-)intestinal tube 
96.09,Insertion of rectal tube 
96.11,Packing of external auditory canal 
96.14,Vaginal packing 
96.15,Insertion of vaginal mold 
96.16,Other vaginal dilation 
96.17,Insertion of vaginal diaphragm 
96.18,Insertion of other vaginal pessary 
96.19,Rectal packing 
96.21,Dilation of frontonasal duct 
96.22,Dilation of rectum 
96.23,Dilation of anal sphincter 
96.24,Dilation and manipulation of enterostomy stoma 
96.25,Therapeutic distention of bladder 
96.26,Manual reduction of rectal prolapse 
96.27,Manual reduction of hernia 
96.28,Manual reduction of enterostomy prolapse 
96.29,Reduction of intussusception of alimentary tract 
96.31,Gastric cooling 
96.32,Gastric freezing 
96.33,Gastric lavage 
96.34,Other irrigation of (naso-)gastric tube 
96.35,Gastric gavage 
96.36,Irrigation of gastrostomy or enterostomy 
96.37,Proctoclysis 
96.38,Removal of impacted feces by flushing manually 
96.39,Other transanal enema rectal irrigation 
96.41,Irrigation of cholecystostomy and other biliary tube 
96.42,Irrigation of pancreatic tube 
96.43,Digestive tract instillation except gastric gavage 
96.44,Vaginal douche 
96.45,Irrigation of nephrostomy and pyelostomy 
96.46,Irrigation of ureterostomy and ureteral catheter 
96.47,Irrigation of cystostomy 
96.48,Irrigation of other indwelling urinary catheter 
96.49,Other genitourinary instillation insertion of prostaglandin suppository 
96.51,Irrigation of eye 
96.52,Irrigation of ear 
96.53,Irrigation of nasal passages 
96.54,Dental scaling polishing and debridement 
96.55,Tracheostomy toilette 
96.56,Other lavage of bronchus and trachea 
96.57,Irrigation of vascular catheter 
96.58,Irrigation of wound catheter 
96.59,Other irrigation of wound wound cleaning NOS 
96.6,Enteral infusion of concentrated nutritional substances 
96.7,Continuous mechanical ventilation of unspecified duration mecahnical ventilation NOS 
96.71,Continuous mechanical ventilation for less than 96 consecutive hours 
96.72,Continuous mechanical ventilation for 96 consecutive hours or more 
97.01,Replacement of (naso-)gastric or esophagostomy tube 
97.02,Replacement of gastrostomy tube 
97.03,Replacement of tube or enterostomy device of small 
97.04,Replacement of tube or enterostomy device of large 
97.05,Replacement of stent (tube) in biliary or pancreatic duct 
97.1,Correction of everted punctum 
97.11,Replacement of cast on upper limb 
97.12,Replacement of cast on lower limb 
97.13,Replacement of other cast 
97.14,Replacement of other device for musculoskeletal immobilization 
97.15,Replacement of wound catheter 
97.16,Replacement of wound packing or drain 
97.2,Other repair of punctum 
97.21,Replacement of nasal packing 
97.22,Replacement of dental packing 
97.23,Replacement of tracheostomy tube 
97.24,Replacement and refitting of vaginal diaphragm 
97.25,Replacement of other vaginal pessary 
97.26,Replacement of vaginal or vulvar packing or drain 
97.29,Other nonoperative replacements 
97.3,Repair of canaliculus 
97.31,Removal of eye prosthesis 
97.32,Removal of nasal packing 
97.33,Removal of dental wiring 
97.34,Removal of dental packing 
97.35,Removal of dental prosthesis 
97.36,Removal of other external mandibular fixation device 
97.37,Removal of tracheostomy tube 
97.38,Removal of sutures from head and neck 
97.39,Removal of other therapeutic device from head and neck 
97.41,Removal of thoracotomy tube or pleural cavity drain 
97.42,Removal of mediastinal drain 
97.43,Removal of sutures from thorax 
97.44,Nonoperative removal of heart assist system 
97.49,Removal of other device from thorax 
97.51,Removal of gastrostomy tube 
97.52,Removal of tube from small intestine 
